Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|3132359.4.peg.190	CDS	NZ_JBBJSS010000001.1	177293	176451	843	DegV family protein	- none -	176451	177293	
fig|3132359.4.peg.191	CDS	NZ_JBBJSS010000001.1	177714	177463	252	hypothetical protein	- none -	177463	177714	
fig|3132359.4.peg.192	CDS	NZ_JBBJSS010000001.1	179147	177876	1272	Threonine dehydratase biosynthetic (EC 4.3.1.19)	Branched-Chain Amino Acid Biosynthesis	177876	179147	
fig|3132359.4.peg.193	CDS	NZ_JBBJSS010000001.1	179379	179597	219	threonine dehydratase( EC:4.3.1.19 )	- none -	179379	179597	
fig|3132359.4.peg.194	CDS	NZ_JBBJSS010000001.1	179760	179641	120	hypothetical protein	- none -	179641	179760	
fig|3132359.4.peg.195	CDS	NZ_JBBJSS010000001.1	180377	179892	486	Dihydrofolate reductase (EC 1.5.1.3)	5-FCL-like protein, Folate Biosynthesis	179892	180377	
fig|3132359.4.peg.196	CDS	NZ_JBBJSS010000001.1	181168	180374	795	Thymidylate synthase (EC 2.1.1.45)	Folate Biosynthesis, pyrimidine conversions	180374	181168	
fig|3132359.4.peg.197	CDS	NZ_JBBJSS010000001.1	182339	181437	903	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	5-FCL-like protein, One-carbon metabolism by tetrahydropterines	181437	182339	
fig|3132359.4.peg.198	CDS	NZ_JBBJSS010000001.1	182497	182336	162	hypothetical protein	- none -	182336	182497	
fig|3132359.4.peg.199	CDS	NZ_JBBJSS010000001.1	184429	182624	1806	Siderophore synthetase superfamily, group C @ Siderophore synthetase component, ligase	Siderophore assembly kit	182624	184429	
fig|3132359.4.peg.200	CDS	NZ_JBBJSS010000001.1	185580	184426	1155	hypothetical protein	- none -	184426	185580	
fig|3132359.4.peg.201	CDS	NZ_JBBJSS010000001.1	186873	185584	1290	Siderophore biosynthesis protein, monooxygenase	Siderophore assembly kit	185584	186873	
fig|3132359.4.peg.202	CDS	NZ_JBBJSS010000001.1	187445	186852	594	Siderophore synthetase small component, acetyltransferase	Siderophore assembly kit	186852	187445	
fig|3132359.4.peg.203	CDS	NZ_JBBJSS010000001.1	189196	187442	1755	Siderophore synthetase superfamily, group A @ Siderophore synthetase large component, acetyltransferase	Siderophore assembly kit	187442	189196	
fig|3132359.4.peg.204	CDS	NZ_JBBJSS010000001.1	190694	189174	1521	Siderophore biosynthesis L-2,4-diaminobutyrate decarboxylase	DAP (1,3-diaminopropane) production, Siderophore assembly kit	189174	190694	
fig|3132359.4.peg.205	CDS	NZ_JBBJSS010000001.1	192060	190696	1365	Siderophore biosynthesis diaminobutyrate--2-oxoglutarate aminotransferase (EC 2.6.1.76)	DAP (1,3-diaminopropane) production, Siderophore assembly kit	190696	192060	
fig|3132359.4.peg.206	CDS	NZ_JBBJSS010000001.1	193015	192323	693	Cytoplasmic copper homeostasis protein cutC	- none -	192323	193015	
fig|3132359.4.peg.207	CDS	NZ_JBBJSS010000001.1	194124	193267	858	hypothetical protein	- none -	193267	194124	
fig|3132359.4.peg.208	CDS	NZ_JBBJSS010000001.1	194290	195717	1428	Deoxyribodipyrimidine photolyase (EC 4.1.99.3)	DNA repair, bacterial photolyase, EC699-706	194290	195717	
fig|3132359.4.peg.209	CDS	NZ_JBBJSS010000001.1	195957	197162	1206	Two-component system sensor histidine kinase	- none -	195957	197162	
fig|3132359.4.peg.210	CDS	NZ_JBBJSS010000001.1	197684	197199	486	Membrane-bound metal-dependent hydrolase YdjM, induced during SOS response	- none -	197199	197684	
fig|3132359.4.peg.211	CDS	NZ_JBBJSS010000001.1	197968	197801	168	hypothetical protein	- none -	197801	197968	
fig|3132359.4.peg.212	CDS	NZ_JBBJSS010000001.1	198092	198334	243	hypothetical protein	- none -	198092	198334	
fig|3132359.4.peg.213	CDS	NZ_JBBJSS010000001.1	199795	198371	1425	Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.79)	- none -	198371	199795	
fig|3132359.4.peg.214	CDS	NZ_JBBJSS010000001.1	201197	199827	1371	sensory box sigma-54 dependent DNA-binding response regulator, in GABA cluster	- none -	199827	201197	
fig|3132359.4.peg.215	CDS	NZ_JBBJSS010000001.1	202701	201346	1356	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	Putrescine utilization pathways	201346	202701	
fig|3132359.4.peg.216	CDS	NZ_JBBJSS010000001.1	202978	203403	426	Uncharacterized protein YneK	- none -	202978	203403	
fig|3132359.4.peg.217	CDS	NZ_JBBJSS010000001.1	203926	203435	492	CcdC protein	- none -	203435	203926	
fig|3132359.4.peg.218	CDS	NZ_JBBJSS010000001.1	204587	204030	558	hypothetical protein	- none -	204030	204587	
fig|3132359.4.peg.219	CDS	NZ_JBBJSS010000001.1	205506	204799	708	Cytochrome c-type biogenesis protein CcdA (DsbD analog)	Biogenesis of c-type cytochromes, Periplasmic disulfide interchange	204799	205506	
fig|3132359.4.peg.220	CDS	NZ_JBBJSS010000001.1	205646	205822	177	hypothetical protein	- none -	205646	205822	
fig|3132359.4.peg.221	CDS	NZ_JBBJSS010000001.1	207650	205845	1806	Efflux ABC transporter, permease/ATP-binding protein MdlB	- none -	205845	207650	
fig|3132359.4.peg.222	CDS	NZ_JBBJSS010000001.1	209403	207640	1764	Efflux ABC transporter, permease/ATP-binding protein MdlA	- none -	207640	209403	
fig|3132359.4.peg.223	CDS	NZ_JBBJSS010000001.1	209706	209494	213	UPF0154 protein YneF	- none -	209494	209706	
fig|3132359.4.peg.224	CDS	NZ_JBBJSS010000001.1	210237	209797	441	Sporulation inhibitor of replication protein SirA	- none -	209797	210237	
fig|3132359.4.peg.225	CDS	NZ_JBBJSS010000001.1	212393	210387	2007	Transketolase (EC 2.2.1.1)	Pentose phosphate pathway	210387	212393	
fig|3132359.4.peg.226	CDS	NZ_JBBJSS010000001.1	212791	212561	231	UPF0291 protein YnzC	- none -	212561	212791	
fig|3132359.4.peg.227	CDS	NZ_JBBJSS010000001.1	213529	212861	669	Site-specific recombinase, resolvase family	- none -	212861	213529	
fig|3132359.4.peg.228	CDS	NZ_JBBJSS010000001.1	213912	213583	330	Cell division suppressor protein YneA	- none -	213583	213912	
fig|3132359.4.peg.229	CDS	NZ_JBBJSS010000001.1	214059	214676	618	SOS-response repressor and protease LexA (EC 3.4.21.88)	DNA repair, bacterial	214059	214676	
fig|3132359.4.peg.230	CDS	NZ_JBBJSS010000001.1	214886	216331	1446	hypothetical protein	- none -	214886	216331	
fig|3132359.4.peg.231	CDS	NZ_JBBJSS010000001.1	216599	216399	201	hypothetical protein	- none -	216399	216599	
fig|3132359.4.peg.232	CDS	NZ_JBBJSS010000001.1	216878	218383	1506	Uncharacterized membrane protein BA5680	- none -	216878	218383	
fig|3132359.4.peg.233	CDS	NZ_JBBJSS010000001.1	218404	218796	393	hypothetical protein	- none -	218404	218796	
fig|3132359.4.peg.234	CDS	NZ_JBBJSS010000001.1	218793	219770	978	Glycosyltransferase	- none -	218793	219770	
fig|3132359.4.peg.235	CDS	NZ_JBBJSS010000001.1	220787	219810	978	cation efflux family protein	- none -	219810	220787	
fig|3132359.4.peg.236	CDS	NZ_JBBJSS010000001.1	222723	220897	1827	Uncharacterized amino acid permease YdaO	- none -	220897	222723	
fig|3132359.4.peg.237	CDS	NZ_JBBJSS010000001.1	224271	223219	1053	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	Murein Hydrolases, Recycling of Peptidoglycan Amino Acids	223219	224271	
fig|3132359.4.peg.238	CDS	NZ_JBBJSS010000001.1	224829	224728	102	hypothetical protein	- none -	224728	224829	
fig|3132359.4.peg.239	CDS	NZ_JBBJSS010000001.1	226524	225190	1335	Glutamine synthetase type I (EC 6.3.1.2)	Ammonia assimilation, Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis, Glutamine synthetases	225190	226524	
fig|3132359.4.peg.240	CDS	NZ_JBBJSS010000001.1	227015	226608	408	Transcriptional regulator GlnR	- none -	226608	227015	
fig|3132359.4.peg.241	CDS	NZ_JBBJSS010000001.1	228462	227197	1266	Aluminum resistance protein	- none -	227197	228462	
fig|3132359.4.peg.242	CDS	NZ_JBBJSS010000001.1	229736	228474	1263	Ribosome LSU-associated GTP-binding protein HflX	- none -	228474	229736	
fig|3132359.4.peg.243	CDS	NZ_JBBJSS010000001.1	230014	230625	612	UPF0126 membrane protein YvgT	- none -	230014	230625	
fig|3132359.4.peg.244	CDS	NZ_JBBJSS010000001.1	231595	230657	939	Stage V sporulation protein SpoVK	- none -	230657	231595	
fig|3132359.4.peg.245	CDS	NZ_JBBJSS010000001.1	232025	231801	225	RNA-binding protein Hfq	Hfl operon	231801	232025	
fig|3132359.4.peg.246	CDS	NZ_JBBJSS010000001.1	233035	232058	978	tRNA dimethylallyltransferase (EC 2.5.1.75)	tRNA processing	232058	233035	
fig|3132359.4.peg.247	CDS	NZ_JBBJSS010000001.1	234986	233109	1878	DNA mismatch repair protein MutL	DNA repair, bacterial MutL-MutS system	233109	234986	
fig|3132359.4.peg.248	CDS	NZ_JBBJSS010000001.1	237662	235005	2658	DNA mismatch repair protein MutS	DNA repair, bacterial MutL-MutS system, DNA repair system including RecA, MutS and a hypothetical protein	235005	237662	
fig|3132359.4.peg.249	CDS	NZ_JBBJSS010000001.1	239223	237826	1398	Uncharacterized amino acid permease, GabP family	- none -	237826	239223	
fig|3132359.4.peg.250	CDS	NZ_JBBJSS010000001.1	239946	239401	546	Outer spore coat protein CotE	- none -	239401	239946	
fig|3132359.4.peg.251	CDS	NZ_JBBJSS010000001.1	240614	240183	432	FIG00646845: hypothetical YMCA protein	- none -	240183	240614	
fig|3132359.4.peg.252	CDS	NZ_JBBJSS010000001.1	242145	240616	1530	tRNA-i(6)A37 methylthiotransferase (EC 2.8.4.3)	- none -	240616	242145	
fig|3132359.4.peg.253	CDS	NZ_JBBJSS010000001.1	243266	242400	867	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, beta subunit (EC 1.2.7.-)	- none -	242400	243266	
fig|3132359.4.peg.254	CDS	NZ_JBBJSS010000001.1	245010	243253	1758	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, gamma subunit (EC 1.2.7.-) / 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, alpha subunit (EC 1.2.7.-)	- none -	243253	245010	
fig|3132359.4.peg.255	CDS	NZ_JBBJSS010000001.1	245204	245028	177	hypothetical protein	- none -	245028	245204	
fig|3132359.4.peg.256	CDS	NZ_JBBJSS010000001.1	245403	245275	129	hypothetical protein	- none -	245275	245403	
fig|3132359.4.peg.257	CDS	NZ_JBBJSS010000001.1	246334	245390	945	Microsomal dipeptidase (EC 3.4.13.19)	- none -	245390	246334	
fig|3132359.4.peg.258	CDS	NZ_JBBJSS010000001.1	246643	246383	261	Spore core dehydratation and coat assembly protein SpoVS	- none -	246383	246643	
fig|3132359.4.peg.259	CDS	NZ_JBBJSS010000001.1	247664	246867	798	2',3'-cyclic-nucleotide 2'-phosphodiesterase, Bsub YmdB	- none -	246867	247664	
fig|3132359.4.peg.260	CDS	NZ_JBBJSS010000001.1	249305	247746	1560	Ribonuclease Y	- none -	247746	249305	
fig|3132359.4.peg.261	CDS	NZ_JBBJSS010000001.1	250624	249587	1038	RecA protein	DNA repair, bacterial, DNA repair, bacterial RecFOR pathway, DNA repair system including RecA, MutS and a hypothetical protein, RecA and RecX	249587	250624	
fig|3132359.4.peg.262	CDS	NZ_JBBJSS010000001.1	252065	250824	1242	ADP-ribose pyrophosphatase of COG1058 family (EC 3.6.1.13) / Nicotinamide-nucleotide amidase (EC 3.5.1.42)	- none -	250824	252065	
fig|3132359.4.peg.263	CDS	NZ_JBBJSS010000001.1	252666	252082	585	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)	- none -	252082	252666	
fig|3132359.4.peg.264	CDS	NZ_JBBJSS010000001.1	253779	252811	969	Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system	- none -	252811	253779	
fig|3132359.4.peg.265	CDS	NZ_JBBJSS010000001.1	254592	253801	792	FIG00003568: ACT domain protein	- none -	253801	254592	
fig|3132359.4.peg.266	CDS	NZ_JBBJSS010000001.1	255066	254806	261	Uncharacterized protein YmfJ	- none -	254806	255066	
fig|3132359.4.peg.267	CDS	NZ_JBBJSS010000001.1	255857	255132	726	Oxidoreductase, short-chain dehydrogenase/reductase family	- none -	255132	255857	
fig|3132359.4.peg.268	CDS	NZ_JBBJSS010000001.1	257204	255921	1284	Uncharacterized zinc protease YmfH	- none -	255921	257204	
fig|3132359.4.peg.269	CDS	NZ_JBBJSS010000001.1	258486	257191	1296	FIG001621: Zinc protease	- none -	257191	258486	
fig|3132359.4.peg.270	CDS	NZ_JBBJSS010000001.1	259704	258745	960	Purine nucleoside ABC transporter, permease protein 2	- none -	258745	259704	
fig|3132359.4.peg.271	CDS	NZ_JBBJSS010000001.1	260762	259701	1062	Purine nucleoside ABC transporter, permease protein 1	- none -	259701	260762	
fig|3132359.4.peg.272	CDS	NZ_JBBJSS010000001.1	262288	260759	1530	Purine nucleoside ABC transporter, ATP-binding protein	- none -	260759	262288	
fig|3132359.4.peg.273	CDS	NZ_JBBJSS010000001.1	263496	262408	1089	Purine nucleoside ABC transporter, substrate-binding protein	- none -	262408	263496	
fig|3132359.4.peg.274	CDS	NZ_JBBJSS010000001.1	264355	263630	726	Transcriptional regulator in cluster with Zn-dependent hydrolase	- none -	263630	264355	
fig|3132359.4.peg.275	CDS	NZ_JBBJSS010000001.1	267353	264996	2358	DNA translocase FtsK	- none -	264996	267353	
fig|3132359.4.peg.276	CDS	NZ_JBBJSS010000001.1	267701	267492	210	hypothetical protein	- none -	267492	267701	
fig|3132359.4.peg.277	CDS	NZ_JBBJSS010000001.1	268450	267698	753	Translocation-enhancing protein TepA	- none -	267698	268450	
fig|3132359.4.peg.278	CDS	NZ_JBBJSS010000001.1	270223	268556	1668	Ribonuclease J2 (endoribonuclease in RNA processing)	Ribonucleases in Bacillus	268556	270223	
fig|3132359.4.peg.279	CDS	NZ_JBBJSS010000001.1	271290	270418	873	4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch	270418	271290	
fig|3132359.4.peg.280	CDS	NZ_JBBJSS010000001.1	272598	271366	1233	Aspartokinase (EC 2.7.2.4)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch, Threonine and Homoserine Biosynthesis	271366	272598	
fig|3132359.4.peg.281	CDS	NZ_JBBJSS010000001.1	273681	272638	1044	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	Lysine Biosynthesis DAP Pathway, Lysine Biosynthesis DAP Pathway, GJO scratch, Threonine and Homoserine Biosynthesis	272638	273681	
fig|3132359.4.peg.282	CDS	NZ_JBBJSS010000001.1	274478	273873	606	Dipicolinate synthase subunit B	- none -	273873	274478	
fig|3132359.4.peg.283	CDS	NZ_JBBJSS010000001.1	275377	274478	900	Dipicolinate synthase subunit A	- none -	274478	275377	
fig|3132359.4.peg.284	CDS	NZ_JBBJSS010000001.1	275832	275566	267	Uncharacterized protein YmxH	- none -	275566	275832	
fig|3132359.4.peg.285	CDS	NZ_JBBJSS010000001.1	277175	275931	1245	FIG007959: peptidase, M16 family	CBSS-1806.1.peg.3045	275931	277175	
fig|3132359.4.peg.286	CDS	NZ_JBBJSS010000001.1	278184	277204	981	FIG007013: polysaccharide deacetylase, putative	- none -	277204	278184	
fig|3132359.4.peg.287	CDS	NZ_JBBJSS010000001.1	280453	278327	2127	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)	CBSS-1806.1.peg.3045	278327	280453	
fig|3132359.4.peg.288	CDS	NZ_JBBJSS010000001.1	280891	280622	270	SSU ribosomal protein S15p (S13e)	Ribosome SSU bacterial	280622	280891	
fig|3132359.4.peg.289	CDS	NZ_JBBJSS010000001.1	282009	281041	969	FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)	Riboflavin, FMN and FAD metabolism, Riboflavin, FMN and FAD metabolism, riboflavin to FAD, riboflavin to FAD	281041	282009	
fig|3132359.4.peg.290	CDS	NZ_JBBJSS010000001.1	282943	282026	918	tRNA pseudouridine(55) synthase (EC 5.4.99.25)	- none -	282026	282943	
fig|3132359.4.peg.291	CDS	NZ_JBBJSS010000001.1	283401	283036	366	Ribosome-binding factor A	CBSS-138119.3.peg.2719, NusA-TFII Cluster, Translation initiation factors bacterial	283036	283401	
fig|3132359.4.peg.292	CDS	NZ_JBBJSS010000001.1	283694	283416	279	YlxP-like protein	NusA-TFII Cluster	283416	283694	
fig|3132359.4.peg.293	CDS	NZ_JBBJSS010000001.1	285562	283691	1872	Translation initiation factor 2	CBSS-138119.3.peg.2719, NusA-TFII Cluster, Translation initiation factors bacterial	283691	285562	
fig|3132359.4.peg.294	CDS	NZ_JBBJSS010000001.1	285881	285582	300	Ribosomal protein L7Ae family protein YlxQ	- none -	285582	285881	
fig|3132359.4.peg.295	CDS	NZ_JBBJSS010000001.1	286162	285881	282	COG2740: Predicted nucleic-acid-binding protein implicated in transcription termination	NusA-TFII Cluster, Transcription factors bacterial	285881	286162	
fig|3132359.4.peg.296	CDS	NZ_JBBJSS010000001.1	287288	286176	1113	Transcription termination protein NusA	NusA-TFII Cluster, Transcription factors bacterial	286176	287288	
fig|3132359.4.peg.297	CDS	NZ_JBBJSS010000001.1	287796	287326	471	Bacterial ribosome SSU maturation protein RimP	- none -	287326	287796	
fig|3132359.4.peg.298	CDS	NZ_JBBJSS010000001.1	292472	288162	4311	DNA polymerase III polC-type (EC 2.7.7.7)	DNA replication strays	288162	292472	
fig|3132359.4.peg.299	CDS	NZ_JBBJSS010000001.1	294288	292591	1698	Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type	tRNA aminoacylation, Pro	292591	294288	
fig|3132359.4.peg.300	CDS	NZ_JBBJSS010000001.1	295652	294393	1260	Membrane-associated zinc metalloprotease	- none -	294393	295652	
fig|3132359.4.peg.301	CDS	NZ_JBBJSS010000001.1	296879	295731	1149	1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)	CBSS-83331.1.peg.3039, Isoprenoid Biosynthesis, Nonmevalonate Branch of Isoprenoid Biosynthesis	295731	296879	
fig|3132359.4.peg.302	CDS	NZ_JBBJSS010000001.1	297706	296915	792	Phosphatidate cytidylyltransferase (EC 2.7.7.41)	- none -	296915	297706	
fig|3132359.4.peg.303	CDS	NZ_JBBJSS010000001.1	298507	297725	783	Undecaprenyl diphosphate synthase (EC 2.5.1.31)	CBSS-83331.1.peg.3039, Isoprenoid Biosynthesis, Isoprenoinds for Quinones, Polyprenyl Diphosphate Biosynthesis	297725	298507	
fig|3132359.4.peg.304	CDS	NZ_JBBJSS010000001.1	299199	298642	558	Ribosome recycling factor	Ribosome recycling related cluster, Translation termination factors bacterial	298642	299199	
fig|3132359.4.peg.305	CDS	NZ_JBBJSS010000001.1	299924	299202	723	Uridylate kinase (EC 2.7.4.22)	- none -	299202	299924	
fig|3132359.4.peg.306	CDS	NZ_JBBJSS010000001.1	300882	300001	882	Translation elongation factor Ts	CBSS-312309.3.peg.1965, Ribosome recycling related cluster, Translation elongation factors bacterial	300001	300882	
fig|3132359.4.peg.307	CDS	NZ_JBBJSS010000001.1	301709	300990	720	SSU ribosomal protein S2p (SAe)	CBSS-312309.3.peg.1965, Ribosome SSU bacterial, Ribosome recycling related cluster	300990	301709	
fig|3132359.4.peg.308	CDS	NZ_JBBJSS010000001.1	302395	301868	528	FIG01231449: hypothetical protein	- none -	301868	302395	
fig|3132359.4.peg.309	CDS	NZ_JBBJSS010000001.1	303172	302411	762	RNA polymerase sigma factor for flagellar operon	Flagellum, Transcription initiation, bacterial sigma factors	302411	303172	
fig|3132359.4.peg.310	CDS	NZ_JBBJSS010000001.1	303723	303229	495	Chemotaxis protein CheD	- none -	303229	303723	
fig|3132359.4.peg.311	CDS	NZ_JBBJSS010000001.1	304202	303774	429	Positive regulator of CheA protein activity (CheW)	- none -	303774	304202	
fig|3132359.4.peg.312	CDS	NZ_JBBJSS010000001.1	306212	304233	1980	Signal transduction histidine kinase CheA	- none -	304233	306212	
fig|3132359.4.peg.313	CDS	NZ_JBBJSS010000001.1	307276	306227	1050	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	- none -	306227	307276	
fig|3132359.4.peg.314	CDS	NZ_JBBJSS010000001.1	308149	307280	870	Flagellar synthesis regulator FleN	Flagellum	307280	308149	
fig|3132359.4.peg.315	CDS	NZ_JBBJSS010000001.1	309239	308142	1098	Flagellar biosynthesis protein FlhF	Flagellum	308142	309239	
fig|3132359.4.peg.316	CDS	NZ_JBBJSS010000001.1	311275	309239	2037	Flagellar biosynthesis protein FlhA	Flagellum	309239	311275	
fig|3132359.4.peg.317	CDS	NZ_JBBJSS010000001.1	312388	311306	1083	Flagellar biosynthesis protein FlhB	Flagellum	311306	312388	
fig|3132359.4.peg.318	CDS	NZ_JBBJSS010000001.1	313167	312391	777	Flagellar biosynthesis protein FliR	Flagellum	312391	313167	
fig|3132359.4.peg.319	CDS	NZ_JBBJSS010000001.1	313439	313170	270	Flagellar biosynthesis protein FliQ	Flagellum	313170	313439	
fig|3132359.4.peg.320	CDS	NZ_JBBJSS010000001.1	314118	313450	669	Flagellar biosynthesis protein FliP	Flagellum	313450	314118	
fig|3132359.4.peg.321	CDS	NZ_JBBJSS010000001.1	314752	314111	642	Regulator of sigma S factor FliZ	- none -	314111	314752	
fig|3132359.4.peg.322	CDS	NZ_JBBJSS010000001.1	315178	314816	363	Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY	- none -	314816	315178	
fig|3132359.4.peg.323	CDS	NZ_JBBJSS010000001.1	316330	315200	1131	Flagellar motor switch protein FliN	Flagellum	315200	316330	
fig|3132359.4.peg.324	CDS	NZ_JBBJSS010000001.1	317321	316320	1002	Flagellar motor switch protein FliM	Flagellum	316320	317321	
fig|3132359.4.peg.325	CDS	NZ_JBBJSS010000001.1	317773	317342	432	Flagellar basal body-associated protein FliL	- none -	317342	317773	
fig|3132359.4.peg.326	CDS	NZ_JBBJSS010000001.1	317992	317777	216	Flagellar protein FlbD	Flagellum	317777	317992	
