Feature ID	Type	Contig	Start	Stop	Length (bp)	Function	Subsystems	Begin	End	Region
fig|1423.3417.peg.180	CDS	NZ_JBBJSP010000001.1	165093	166430	1338	MmgE/PrpD family protein	- none -	165093	166430	
fig|1423.3417.peg.181	CDS	NZ_JBBJSP010000001.1	166500	167612	1113	Ethanolamine permease	- none -	166500	167612	
fig|1423.3417.peg.182	CDS	NZ_JBBJSP010000001.1	167685	168512	828	FIG01235663: hypothetical protein	- none -	167685	168512	
fig|1423.3417.peg.183	CDS	NZ_JBBJSP010000001.1	168646	169587	942	Deoxyribonucleoside regulator DeoR (transcriptional repressor)	Deoxyribose and Deoxynucleoside Catabolism	168646	169587	
fig|1423.3417.peg.184	CDS	NZ_JBBJSP010000001.1	169693	170364	672	Deoxyribose-phosphate aldolase (EC 4.1.2.4)	Deoxyribose and Deoxynucleoside Catabolism	169693	170364	
fig|1423.3417.peg.185	CDS	NZ_JBBJSP010000001.1	170445	171626	1182	Na+ dependent nucleoside transporter NupC	Deoxyribose and Deoxynucleoside Catabolism, Xanthine Metabolism in Bacteria	170445	171626	
fig|1423.3417.peg.186	CDS	NZ_JBBJSP010000001.1	171656	172957	1302	Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2)	Deoxyribose and Deoxynucleoside Catabolism, pyrimidine conversions	171656	172957	
fig|1423.3417.peg.187	CDS	NZ_JBBJSP010000001.1	174427	173000	1428	Histidine permease	- none -	173000	174427	
fig|1423.3417.peg.188	CDS	NZ_JBBJSP010000001.1	175462	174503	960	Formiminoglutamase (EC 3.5.3.8)	Histidine Degradation	174503	175462	
fig|1423.3417.peg.189	CDS	NZ_JBBJSP010000001.1	176720	175455	1266	Imidazolonepropionase (EC 3.5.2.7)	Histidine Degradation	175455	176720	
fig|1423.3417.peg.190	CDS	NZ_JBBJSP010000001.1	178391	176733	1659	Urocanate hydratase (EC 4.2.1.49)	Histidine Degradation	176733	178391	
fig|1423.3417.peg.191	CDS	NZ_JBBJSP010000001.1	179914	178388	1527	Histidine ammonia-lyase (EC 4.3.1.3)	Histidine Degradation	178388	179914	
fig|1423.3417.peg.192	CDS	NZ_JBBJSP010000001.1	180473	180027	447	Hut operon positive regulatory protein	Histidine Degradation	180027	180473	
fig|1423.3417.peg.193	CDS	NZ_JBBJSP010000001.1	180847	180981	135	hypothetical protein	- none -	180847	180981	
fig|1423.3417.peg.194	CDS	NZ_JBBJSP010000001.1	181080	182498	1419	Arabinan endo-1,5-alpha-L-arabinosidase (EC 3.2.1.99)	L-Arabinose utilization	181080	182498	
fig|1423.3417.peg.195	CDS	NZ_JBBJSP010000001.1	182644	185403	2760	DNA helicase	- none -	182644	185403	
fig|1423.3417.peg.196	CDS	NZ_JBBJSP010000001.1	185608	185997	390	Mutator MutT protein (7,8-dihydro-8-oxoguanine-triphosphatase) (EC 3.6.1.-)	- none -	185608	185997	
fig|1423.3417.peg.197	CDS	NZ_JBBJSP010000001.1	189120	185986	3135	DNA repair helicase	- none -	185986	189120	
fig|1423.3417.peg.198	CDS	NZ_JBBJSP010000001.1	189428	189793	366	Uncharacterized protein YxiB	- none -	189428	189793	
fig|1423.3417.peg.199	CDS	NZ_JBBJSP010000001.1	189805	190074	270	hypothetical protein	- none -	189805	190074	
fig|1423.3417.peg.200	CDS	NZ_JBBJSP010000001.1	190094	191710	1617	hypothetical protein	- none -	190094	191710	
fig|1423.3417.peg.201	CDS	NZ_JBBJSP010000001.1	191727	192053	327	hypothetical protein	- none -	191727	192053	
fig|1423.3417.peg.202	CDS	NZ_JBBJSP010000001.1	192658	194487	1830	PTS system, beta-glucoside-specific IIB component / PTS system, beta-glucoside-specific IIC component / PTS system, beta-glucoside-specific IIA component	- none -	192658	194487	
fig|1423.3417.peg.203	CDS	NZ_JBBJSP010000001.1	194474	195919	1446	6-phospho-beta-glucosidase (EC 3.2.1.86)	- none -	194474	195919	
fig|1423.3417.peg.204	CDS	NZ_JBBJSP010000001.1	196022	196468	447	Universal stress protein YxiE	- none -	196022	196468	
fig|1423.3417.peg.205	CDS	NZ_JBBJSP010000001.1	196617	197555	939	Uncharacterized transporter YxxF, EamA family	- none -	196617	197555	
fig|1423.3417.peg.206	CDS	NZ_JBBJSP010000001.1	197718	204725	7008	Wall-associated protein precursor	- none -	197718	204725	
fig|1423.3417.peg.207	CDS	NZ_JBBJSP010000001.1	204789	205667	879	hypothetical protein	- none -	204789	205667	
fig|1423.3417.peg.208	CDS	NZ_JBBJSP010000001.1	205757	206107	351	FIG01227321: hypothetical protein	- none -	205757	206107	
fig|1423.3417.peg.209	CDS	NZ_JBBJSP010000001.1	206620	206099	522	hypothetical protein	- none -	206099	206620	
fig|1423.3417.peg.210	CDS	NZ_JBBJSP010000001.1	206958	206623	336	Transcriptional regulator, PadR family	CBSS-1352.1.peg.856	206623	206958	
fig|1423.3417.peg.211	CDS	NZ_JBBJSP010000001.1	207123	208271	1149	rhamnogalacturonan acetylesterase	- none -	207123	208271	
fig|1423.3417.peg.212	CDS	NZ_JBBJSP010000001.1	208354	209793	1440	ATP-dependent RNA helicase YxiN	- none -	208354	209793	
fig|1423.3417.peg.213	CDS	NZ_JBBJSP010000001.1	211095	209812	1284	Uncharacterized MFS-type transporter YxiO	- none -	209812	211095	
fig|1423.3417.peg.214	CDS	NZ_JBBJSP010000001.1	211305	211985	681	FIG01230138: hypothetical protein	- none -	211305	211985	
fig|1423.3417.peg.215	CDS	NZ_JBBJSP010000001.1	212080	212913	834	Beta-glucoside bgl operon antiterminator, BglG family	- none -	212080	212913	
fig|1423.3417.peg.216	CDS	NZ_JBBJSP010000001.1	213210	213938	729	Endo-beta-1,3-1,4 glucanase (licheninase) (EC 3.2.1.73)	- none -	213210	213938	
fig|1423.3417.peg.217	CDS	NZ_JBBJSP010000001.1	215363	214083	1281	Citrate/H+ symporter of CitMHS family	- none -	214083	215363	
fig|1423.3417.peg.218	CDS	NZ_JBBJSP010000001.1	215564	217624	2061	Catalase KatE-intracellular protease (EC 1.11.1.6)	- none -	215564	217624	
fig|1423.3417.peg.219	CDS	NZ_JBBJSP010000001.1	217793	219823	2031	hypothetical protein	- none -	217793	219823	
fig|1423.3417.peg.220	CDS	NZ_JBBJSP010000001.1	219858	220148	291	Uncharacterized protein YxiS	- none -	219858	220148	
fig|1423.3417.peg.221	CDS	NZ_JBBJSP010000001.1	220450	220965	516	FIG01242227: hypothetical protein	- none -	220450	220965	
fig|1423.3417.peg.222	CDS	NZ_JBBJSP010000001.1	222200	221007	1194	Na+ dependent nucleoside transporter NupC	Deoxyribose and Deoxynucleoside Catabolism, Xanthine Metabolism in Bacteria	221007	222200	
fig|1423.3417.peg.223	CDS	NZ_JBBJSP010000001.1	222815	223663	849	23S rRNA (guanine(748)-N(1))-methyltransferase (EC 2.1.1.188)	- none -	222815	223663	
fig|1423.3417.peg.224	CDS	NZ_JBBJSP010000001.1	223819	225237	1419	D-beta-hydroxybutyrate permease	- none -	223819	225237	
fig|1423.3417.peg.225	CDS	NZ_JBBJSP010000001.1	225261	225977	717	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5)	Catechol branch of beta-ketoadipate pathway	225261	225977	
fig|1423.3417.peg.226	CDS	NZ_JBBJSP010000001.1	225974	226624	651	Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5)	Catechol branch of beta-ketoadipate pathway	225974	226624	
fig|1423.3417.peg.227	CDS	NZ_JBBJSP010000001.1	226641	227414	774	3-hydroxybutyrate dehydrogenase (EC 1.1.1.30)	Acetyl-CoA fermentation to Butyrate	226641	227414	
fig|1423.3417.peg.228	CDS	NZ_JBBJSP010000001.1	228602	227466	1137	Methionine synthase II (cobalamin-independent)	- none -	227466	228602	
fig|1423.3417.peg.229	CDS	NZ_JBBJSP010000001.1	229988	228855	1134	Methionine synthase II (cobalamin-independent)	- none -	228855	229988	
fig|1423.3417.peg.230	CDS	NZ_JBBJSP010000001.1	230731	230243	489	FIG01226666: hypothetical protein	- none -	230243	230731	
fig|1423.3417.peg.231	CDS	NZ_JBBJSP010000001.1	231123	230860	264	Uncharacterized protein yxjJ	- none -	230860	231123	
fig|1423.3417.peg.232	CDS	NZ_JBBJSP010000001.1	231541	231413	129	FIG01240975: hypothetical protein	- none -	231413	231541	
fig|1423.3417.peg.233	CDS	NZ_JBBJSP010000001.1	232878	231646	1233	Tripeptide aminopeptidase (EC 3.4.11.4)	- none -	231646	232878	
fig|1423.3417.peg.234	CDS	NZ_JBBJSP010000001.1	233584	232928	657	Tricarboxylate transport transcriptional regulator TctD	- none -	232928	233584	
fig|1423.3417.peg.235	CDS	NZ_JBBJSP010000001.1	234788	233571	1218	Two-component system sensor histidine kinase	- none -	233571	234788	
fig|1423.3417.peg.236	CDS	NZ_JBBJSP010000001.1	235279	234806	474	FIG01234033: hypothetical protein	- none -	234806	235279	
fig|1423.3417.peg.237	CDS	NZ_JBBJSP010000001.1	235505	236527	1023	UDP-glucose 4-epimerase (EC 5.1.3.2)	Lactose and Galactose Uptake and Utilization, N-linked Glycosylation in Bacteria, Rhamnose containing glycans	235505	236527	
fig|1423.3417.peg.238	CDS	NZ_JBBJSP010000001.1	237490	236561	930	hypothetical protein	- none -	236561	237490	
fig|1423.3417.peg.239	CDS	NZ_JBBJSP010000001.1	237940	238776	837	UPF0750 membrane protein YxkD	- none -	237940	238776	
fig|1423.3417.peg.240	CDS	NZ_JBBJSP010000001.1	240275	238818	1458	Aldehyde dehydrogenase (EC 1.2.1.3)	Methylglyoxal Metabolism, Methylglyoxal Metabolism, Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	238818	240275	
fig|1423.3417.peg.241	CDS	NZ_JBBJSP010000001.1	240459	241352	894	hypothetical protein	- none -	240459	241352	
fig|1423.3417.peg.242	CDS	NZ_JBBJSP010000001.1	241473	242570	1098	Maltodextrin ABC transporter, ATP-binding protein MsmX	- none -	241473	242570	
fig|1423.3417.peg.243	CDS	NZ_JBBJSP010000001.1	242674	243513	840	Putative polysaccharide deacetylase YxkH	- none -	242674	243513	
fig|1423.3417.peg.244	CDS	NZ_JBBJSP010000001.1	243727	243527	201	hypothetical protein	- none -	243527	243727	
fig|1423.3417.peg.245	CDS	NZ_JBBJSP010000001.1	245473	243785	1689	hypothetical protein	- none -	243785	245473	
fig|1423.3417.peg.246	CDS	NZ_JBBJSP010000001.1	246947	245595	1353	L-malate or citrate/H+ symporter CimH (TC 2.A.24.2.4)	- none -	245595	246947	
fig|1423.3417.peg.247	CDS	NZ_JBBJSP010000001.1	247501	248907	1407	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	247501	248907	
fig|1423.3417.peg.248	CDS	NZ_JBBJSP010000001.1	248891	249907	1017	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	Terminal cytochrome d ubiquinol oxidases, Terminal cytochrome oxidases	248891	249907	
fig|1423.3417.peg.249	CDS	NZ_JBBJSP010000001.1	249907	251610	1704	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit	- none -	249907	251610	
fig|1423.3417.peg.250	CDS	NZ_JBBJSP010000001.1	251607	253334	1728	Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydD subunit	- none -	251607	253334	
fig|1423.3417.peg.251	CDS	NZ_JBBJSP010000001.1	253420	254250	831	ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136)	- none -	253420	254250	
fig|1423.3417.peg.252	CDS	NZ_JBBJSP010000001.1	255638	254265	1374	Purine-cytosine permease	- none -	254265	255638	
fig|1423.3417.peg.253	CDS	NZ_JBBJSP010000001.1	255850	256386	537	RNA polymerase sigma factor SigY	- none -	255850	256386	
fig|1423.3417.peg.254	CDS	NZ_JBBJSP010000001.1	256379	256699	321	unknown	- none -	256379	256699	
fig|1423.3417.peg.255	CDS	NZ_JBBJSP010000001.1	256696	256902	207	Negative regulatory protein YxlD	- none -	256696	256902	
fig|1423.3417.peg.256	CDS	NZ_JBBJSP010000001.1	256899	257087	189	Negative regulatory protein YxlE	- none -	256899	257087	
fig|1423.3417.peg.257	CDS	NZ_JBBJSP010000001.1	257094	257981	888	Efflux ABC transporter, ATP-binding protein	- none -	257094	257981	
fig|1423.3417.peg.258	CDS	NZ_JBBJSP010000001.1	257978	258754	777	Transmembrane protein YxlG	- none -	257978	258754	
fig|1423.3417.peg.259	CDS	NZ_JBBJSP010000001.1	259953	258751	1203	hypothetical protein	- none -	258751	259953	
fig|1423.3417.peg.260	CDS	NZ_JBBJSP010000001.1	261699	260056	1644	Catalase KatE (EC 1.11.1.6)	- none -	260056	261699	
fig|1423.3417.peg.261	CDS	NZ_JBBJSP010000001.1	261828	262418	591	Putative 3-methyladenine DNA glycosylase	- none -	261828	262418	
fig|1423.3417.peg.262	CDS	NZ_JBBJSP010000001.1	262420	262605	186	Uncharacterized protein yxzF	- none -	262420	262605	
fig|1423.3417.peg.263	CDS	NZ_JBBJSP010000001.1	262767	264692	1926	Transcriptional antiterminator of lichenan operon, BglG family	- none -	262767	264692	
fig|1423.3417.peg.264	CDS	NZ_JBBJSP010000001.1	264821	265129	309	PTS system, lichenan-, cellobiose-specific IIB component; PTS system, cellobiose-specific IIB component (EC 2.7.1.205)	- none -	264821	265129	
fig|1423.3417.peg.265	CDS	NZ_JBBJSP010000001.1	265145	266503	1359	PTS system, cellobiose-specific IIC component	- none -	265145	266503	
fig|1423.3417.peg.266	CDS	NZ_JBBJSP010000001.1	266522	266854	333	PTS system, cellobiose-specific IIA component (EC 2.7.1.205)	- none -	266522	266854	
fig|1423.3417.peg.267	CDS	NZ_JBBJSP010000001.1	266851	268179	1329	6-phospho-beta-glucosidase (EC 3.2.1.86)	- none -	266851	268179	
fig|1423.3417.peg.268	CDS	NZ_JBBJSP010000001.1	269304	268213	1092	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	Alanine biosynthesis, Branched-Chain Amino Acid Biosynthesis, Isoleucine degradation, Leucine Biosynthesis, Pyruvate Alanine Serine Interconversions, Valine degradation	268213	269304	
fig|1423.3417.peg.269	CDS	NZ_JBBJSP010000001.1	270203	269445	759	Short-chain dehydrodenase (gene dltE)	- none -	269445	270203	
fig|1423.3417.peg.270	CDS	NZ_JBBJSP010000001.1	271472	270294	1179	Poly(glycerophosphate chain) D-alanine transfer protein DltD	D-Alanyl Lipoteichoic Acid Biosynthesis, Teichoic and lipoteichoic acids biosynthesis	270294	271472	
fig|1423.3417.peg.271	CDS	NZ_JBBJSP010000001.1	271708	271472	237	D-alanine--poly(phosphoribitol) ligase ACP subunit (EC 6.1.1.13)	- none -	271472	271708	
fig|1423.3417.peg.272	CDS	NZ_JBBJSP010000001.1	272912	271725	1188	D-alanyl transfer protein DltB	D-Alanyl Lipoteichoic Acid Biosynthesis, Teichoic and lipoteichoic acids biosynthesis	271725	272912	
fig|1423.3417.peg.273	CDS	NZ_JBBJSP010000001.1	274420	272909	1512	D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)	D-Alanyl Lipoteichoic Acid Biosynthesis, Teichoic and lipoteichoic acids biosynthesis	272909	274420	
fig|1423.3417.peg.274	CDS	NZ_JBBJSP010000001.1	274587	274438	150	Component involved in D-alanylation of teichoic acids	- none -	274438	274587	
fig|1423.3417.peg.275	CDS	NZ_JBBJSP010000001.1	274642	274755	114	hypothetical protein	- none -	274642	274755	
fig|1423.3417.peg.276	CDS	NZ_JBBJSP010000001.1	275035	275970	936	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)	Menaquinone and Phylloquinone Biosynthesis, Menaquinone and Phylloquinone Biosynthesis -- gjo	275035	275970	
fig|1423.3417.peg.277	CDS	NZ_JBBJSP010000001.1	276112	276744	633	GTP pyrophosphokinase (EC 2.7.6.5)	- none -	276112	276744	
fig|1423.3417.peg.278	CDS	NZ_JBBJSP010000001.1	276873	278066	1194	Uncharacterized MFS-type transporter	- none -	276873	278066	
fig|1423.3417.peg.279	CDS	NZ_JBBJSP010000001.1	278073	278456	384	Carboxymuconolactone decarboxylase (EC 4.1.1.44)	- none -	278073	278456	
fig|1423.3417.peg.280	CDS	NZ_JBBJSP010000001.1	278503	279363	861	Putative DNA-binding protein	- none -	278503	279363	
fig|1423.3417.peg.281	CDS	NZ_JBBJSP010000001.1	280779	279412	1368	Arginyl aminopeptidase (EC 3.4.11.6) @ Leucyl aminopeptidase (EC 3.4.11.10)	- none -	279412	280779	
fig|1423.3417.peg.282	CDS	NZ_JBBJSP010000001.1	282173	280935	1239	Tyrosyl-tRNA synthetase (EC 6.1.1.1)	tRNA aminoacylation, Tyr	280935	282173	
fig|1423.3417.peg.283	CDS	NZ_JBBJSP010000001.1	282942	282427	516	Putative HTH-type transcriptional regulator ywaE	- none -	282427	282942	
fig|1423.3417.peg.284	CDS	NZ_JBBJSP010000001.1	283092	283805	714	Uncharacterized membrane protein YwaF	- none -	283092	283805	
fig|1423.3417.peg.285	CDS	NZ_JBBJSP010000001.1	283915	284775	861	General stress protein A	- none -	283915	284775	
fig|1423.3417.peg.286	CDS	NZ_JBBJSP010000001.1	285670	284828	843	Beta-glucoside bgl operon antiterminator, BglG family	- none -	284828	285670	
fig|1423.3417.peg.287	CDS	NZ_JBBJSP010000001.1	287103	285724	1380	PTS system, IIB component / PTS system, IIC component	- none -	285724	287103	
fig|1423.3417.peg.288	CDS	NZ_JBBJSP010000001.1	289467	287530	1938	FIG01236687: hypothetical protein	- none -	287530	289467	
fig|1423.3417.peg.289	CDS	NZ_JBBJSP010000001.1	289695	291029	1335	PTS system, cellobiose-specific IIC component	- none -	289695	291029	
fig|1423.3417.peg.290	CDS	NZ_JBBJSP010000001.1	291107	291784	678	FIG01227362: hypothetical protein	- none -	291107	291784	
fig|1423.3417.peg.291	CDS	NZ_JBBJSP010000001.1	292203	291823	381	Lactoylbacillithiol lyase	- none -	291823	292203	
fig|1423.3417.peg.292	CDS	NZ_JBBJSP010000001.1	292324	293511	1188	Putative ribosomal RNA large subunit methyltransferase YwbD	- none -	292324	293511	
fig|1423.3417.peg.293	CDS	NZ_JBBJSP010000001.1	293742	293545	198	Uncharacterized protein YwbE	- none -	293545	293742	
fig|1423.3417.peg.294	CDS	NZ_JBBJSP010000001.1	294978	293776	1203	Uncharacterized MFS-type transporter	- none -	293776	294978	
fig|1423.3417.peg.295	CDS	NZ_JBBJSP010000001.1	295759	295082	678	CidA-associated membrane protein CidB	Murein hydrolase regulation and cell death	295082	295759	
fig|1423.3417.peg.296	CDS	NZ_JBBJSP010000001.1	296127	295741	387	Holin-like protein CidA	Murein hydrolase regulation and cell death	295741	296127	
fig|1423.3417.peg.297	CDS	NZ_JBBJSP010000001.1	296233	297138	906	Transcriptional regulator CidR, LysR family	- none -	296233	297138	
fig|1423.3417.peg.298	CDS	NZ_JBBJSP010000001.1	297146	297964	819	Hydroxyethylthiazole kinase (EC 2.7.1.50)	5-FCL-like protein, Thiamin biosynthesis	297146	297964	
fig|1423.3417.peg.299	CDS	NZ_JBBJSP010000001.1	297961	298629	669	Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)	5-FCL-like protein, Thiamin biosynthesis	297961	298629	
fig|1423.3417.peg.300	CDS	NZ_JBBJSP010000001.1	298786	300231	1446	Ferrous iron transport permease EfeU	Ferrous iron transporter EfeUOB, low-pH-induced	298786	300231	
fig|1423.3417.peg.301	CDS	NZ_JBBJSP010000001.1	300228	301385	1158	Ferrous iron transport periplasmic protein EfeO, contains peptidase-M75 domain and (frequently) cupredoxin-like domain	Ferrous iron transporter EfeUOB, low-pH-induced	300228	301385	
fig|1423.3417.peg.302	CDS	NZ_JBBJSP010000001.1	301404	302654	1251	Ferrous iron transport peroxidase EfeB	Ferrous iron transporter EfeUOB, low-pH-induced	301404	302654	
fig|1423.3417.peg.303	CDS	NZ_JBBJSP010000001.1	302744	303346	603	Uncharacterized protein YwbO	- none -	302744	303346	
fig|1423.3417.peg.304	CDS	NZ_JBBJSP010000001.1	304918	303377	1542	Putative cation/acetate symporter	- none -	303377	304918	
fig|1423.3417.peg.305	CDS	NZ_JBBJSP010000001.1	305223	304915	309	Uncharacterized membrane protein YwcB	- none -	304915	305223	
fig|1423.3417.peg.306	CDS	NZ_JBBJSP010000001.1	305824	305666	159	FIG01237391: hypothetical protein	- none -	305666	305824	
fig|1423.3417.peg.307	CDS	NZ_JBBJSP010000001.1	306179	306850	672	FIG01231791: hypothetical protein	- none -	306179	306850	
fig|1423.3417.peg.308	CDS	NZ_JBBJSP010000001.1	306847	307251	405	cell wall teichoic acid glycosylation protein GtcA	- none -	306847	307251	
fig|1423.3417.peg.309	CDS	NZ_JBBJSP010000001.1	307332	308504	1173	Galactokinase (EC 2.7.1.6)	Lactose and Galactose Uptake and Utilization	307332	308504	
fig|1423.3417.peg.310	CDS	NZ_JBBJSP010000001.1	308508	310049	1542	Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)	Lactose and Galactose Uptake and Utilization	308508	310049	
fig|1423.3417.peg.311	CDS	NZ_JBBJSP010000001.1	310368	310120	249	FIG01231110: hypothetical protein	- none -	310120	310368	
fig|1423.3417.peg.312	CDS	NZ_JBBJSP010000001.1	310845	311846	1002	Cytochrome aa3-600 menaquinol oxidase subunit II	- none -	310845	311846	
fig|1423.3417.peg.313	CDS	NZ_JBBJSP010000001.1	311874	313823	1950	Cytochrome aa3-600 menaquinol oxidase subunit I	- none -	311874	313823	
fig|1423.3417.peg.314	CDS	NZ_JBBJSP010000001.1	313837	314451	615	Cytochrome aa3-600 menaquinol oxidase subunit III	- none -	313837	314451	
fig|1423.3417.peg.315	CDS	NZ_JBBJSP010000001.1	314453	314827	375	Cytochrome aa3-600 menaquinol oxidase subunit IV	- none -	314453	314827	
fig|1423.3417.peg.316	CDS	NZ_JBBJSP010000001.1	315132	314869	264	Spore morphogenesis and germination protein YwcE	- none -	314869	315132	
fig|1423.3417.peg.317	CDS	NZ_JBBJSP010000001.1	315629	316810	1182	Rod shape-determining protein RodA	Bacterial cell division cluster	315629	316810	
fig|1423.3417.peg.318	CDS	NZ_JBBJSP010000001.1	316918	317667	750	FMN reductase (NADPH) (EC 1.5.1.38)	- none -	316918	317667	
fig|1423.3417.peg.319	CDS	NZ_JBBJSP010000001.1	317841	318842	1002	Uncharacterized luciferase-like protein YwcH	- none -	317841	318842	
fig|1423.3417.peg.320	CDS	NZ_JBBJSP010000001.1	321300	318880	2421	Minor extracellular protease Vpr	- none -	318880	321300	
fig|1423.3417.peg.321	CDS	NZ_JBBJSP010000001.1	321728	322132	405	Uncharacterized protein ywcI	- none -	321728	322132	
